Termd,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,Absences,DaysLateLast30,YearsAtCompany,OverTime,WorkLifeBalance,Department,PerformanceScore,RecruitmentSource,MaritalStatus,AgeBracket,SalaryBand,satisfaction_trend,Sex,RaceDesc,employee_id,departure_cause,exit_feedback,source_dataset,Position
0,4.37,1,1,11,3,21.0,1,3,5,1,8,3,2,0,0,0,5,7b75feb533b1,,,ibm,Manufacturing Director
0,2.6,5,0,7,0,2.0,0,2,6,1,8,3,1,5,2,0,5,2b5909a1ff7e,,,ibm,Sales Representative
0,4.43,5,3,10,1,9.0,0,4,6,1,8,1,2,1,1,0,5,52fd23bf815a,,,ibm,Manager
0,4.44,4,9,5,2,8.0,0,3,5,1,8,3,1,2,1,0,5,a22ee9774030,,,ibm,Laboratory Technician
0,3.75,5,0,10,0,15.0,0,2,6,1,8,0,1,0,2,1,5,6231acbe7d2d,,,ibm,Sales Executive
0,3.13,5,3,4,2,6.0,1,1,6,1,8,1,4,0,2,1,5,1373578f2ac2,,,ibm,Manager
0,3.12,2,1,9,0,6.0,0,3,2,1,8,3,2,5,0,1,5,cd833c82f2dc,,,ibm,Human Resources
0,3.18,2,2,5,0,15.0,0,3,6,1,8,1,3,4,0,0,5,987316abbbd2,,,ibm,Sales Executive
1,2.52,4,7,7,3,1.0,0,2,5,1,8,0,2,3,0,1,5,5e02ff252e75,management,My relationship with my manager deteriorated over the past year. Feedback was inconsistent and I felt my contributions weren't recognized.,ibm,Laboratory Technician
1,2.47,1,6,11,2,3.0,1,3,5,1,8,1,1,5,0,1,5,338cabce7972,compensation,The compensation structure here doesn't reward experience. I've consistently exceeded targets but my pay reviews have been minimal.,ibm,Research Scientist
0,3.77,4,1,4,1,1.0,1,3,6,1,8,1,1,5,2,0,5,3c35c7e68b87,,,ibm,Sales Representative
0,4.37,2,1,8,2,1.0,0,3,6,0,8,1,1,5,0,1,5,f85ec9647ef3,,,ibm,Sales Representative
0,3.67,4,3,4,2,2.0,0,3,5,1,8,1,2,2,2,1,5,e8945be6b3e4,,,ibm,Research Scientist
0,3.1,4,2,4,2,8.0,1,2,5,1,8,1,3,1,2,1,5,3185d1355c83,,,ibm,Research Director
0,4.38,2,3,9,2,4.0,0,2,5,1,8,3,2,2,0,0,5,dbc46f2e4fbf,,,ibm,Healthcare Representative
0,3.84,1,1,7,1,7.0,0,2,6,1,8,1,2,0,0,1,5,d46031136a29,,,ibm,Sales Executive
0,1.82,4,1,4,1,5.0,0,3,5,1,8,0,1,5,0,0,5,f63df6d2bf97,,,ibm,Research Scientist
0,4.3,5,9,7,2,2.0,0,3,5,1,8,0,3,1,1,1,5,cbe76a323b41,,,ibm,Research Director
0,3.13,4,6,9,0,9.0,0,3,6,1,8,1,3,0,2,0,5,e03e1cb43c56,,,ibm,Sales Executive
0,2.54,4,2,5,2,5.0,0,3,5,1,8,1,4,2,2,0,5,06b8eedc228a,,,ibm,Research Scientist
0,3.7,5,0,5,3,14.0,0,2,5,1,8,3,2,0,2,0,5,186b60273095,,,ibm,Manufacturing Director
0,3.07,1,7,5,3,9.0,0,4,5,1,8,3,3,1,0,1,5,5ea9e67a066b,,,ibm,Manager
0,3.21,5,5,8,1,1.0,0,3,6,1,8,0,2,0,2,1,5,a6fcf1876ba9,,,ibm,Sales Executive
1,4.42,5,1,6,3,2.0,1,3,6,1,8,3,0,5,0,0,5,94c909df35ac,compensation,"After 2 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",ibm,Sales Representative
1,3.04,1,1,8,3,1.0,0,2,5,1,8,3,0,5,0,0,5,32cb709cd247,compensation,The compensation structure here doesn't reward experience. I've consistently exceeded targets but my pay reviews have been minimal.,ibm,Laboratory Technician
0,3.71,1,8,8,0,16.0,1,3,5,0,8,0,3,3,0,0,5,6828def924ba,,,ibm,Research Scientist
1,2.51,4,9,8,2,10.0,1,4,5,1,8,1,3,5,0,1,5,aa577e457c76,management,My relationship with my manager deteriorated over the past year. Feedback was inconsistent and I felt my contributions weren't recognized.,ibm,Research Scientist
1,2.56,1,1,7,2,10.0,0,2,5,1,8,3,1,0,0,1,5,3942af030ccd,work_life_balance,I need better work-life balance. The constant pressure and lack of remote work options made it difficult to manage personal responsibilities.,ibm,Healthcare Representative
0,1.92,1,1,6,2,5.0,0,3,5,1,8,1,1,2,0,1,5,84d079f3c6a9,,,ibm,Laboratory Technician
0,3.68,1,0,10,2,6.0,0,2,5,1,8,1,1,0,0,1,5,acfb99534814,,,ibm,Manufacturing Director
0,3.74,4,1,10,0,10.0,0,3,5,1,8,1,2,2,2,0,5,33a8fae64788,,,ibm,Research Scientist
0,3.06,4,0,10,2,19.0,0,2,5,1,8,1,2,0,2,0,5,53c65215700e,,,ibm,Healthcare Representative
0,2.52,5,4,5,1,11.0,0,3,5,0,8,1,2,0,2,1,5,3117cc01f2de,,,ibm,Healthcare Representative
0,1.18,4,1,9,1,3.0,0,3,5,1,8,1,1,3,0,1,5,c8dee68630e2,,,ibm,Laboratory Technician
0,4.4,2,3,4,0,3.0,0,3,5,1,8,1,3,0,0,1,5,a63d68d2bbcf,,,ibm,Manufacturing Director
0,3.81,4,3,10,2,8.0,0,4,5,1,8,3,1,2,2,0,5,fccd59d656cc,,,ibm,Research Scientist
1,2.46,1,9,5,0,20.0,0,3,2,1,8,1,2,0,0,1,5,a4aaaeb15f4d,compensation,The compensation structure here doesn't reward experience. I've consistently exceeded targets but my pay reviews have been minimal.,ibm,Human Resources
0,3.72,5,4,11,2,3.0,0,3,5,1,8,0,1,4,2,1,5,dac5902da525,,,ibm,Healthcare Representative
1,4.46,1,0,11,1,8.0,1,3,6,0,8,3,1,0,0,1,5,3f7b34fc2e3b,work_life_balance,I need better work-life balance. The constant pressure and lack of remote work options made it difficult to manage personal responsibilities.,ibm,Sales Executive
1,1.82,4,1,5,0,13.0,0,3,5,0,8,3,1,3,0,0,5,3490ad0c86b3,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,ibm,Research Scientist
0,2.49,4,1,5,3,4.0,0,2,5,1,8,0,1,5,2,1,5,fac02de6936a,,,ibm,Laboratory Technician
0,2.48,5,0,9,0,6.0,0,2,5,1,8,3,1,4,2,1,5,80a4a6161590,,,ibm,Healthcare Representative
0,3.77,5,2,8,0,1.0,1,3,6,1,8,0,2,4,2,0,5,866c2ce2b562,,,ibm,Sales Executive
1,4.35,5,1,6,2,7.0,1,4,5,1,8,1,0,2,0,1,5,beb7daa508e1,management,I raised concerns about workload distribution multiple times but nothing changed. The management style in our department needs improvement.,ibm,Laboratory Technician
1,2.4,4,1,1,0,1.0,0,2,5,0,8,0,1,5,0,1,5,4070c5e65912,career_growth,The lack of internal mobility is frustrating. I asked about lateral moves twice and was told to wait. I found a company that invests in career development.,ibm,Laboratory Technician
1,1.93,2,4,7,2,2.0,1,3,5,0,8,3,1,5,0,1,5,c3c6ae3b4c75,work_life_balance,The overtime expectations became unsustainable. I was regularly working evenings and weekends with no flexibility offered in return.,ibm,Research Scientist
0,4.4,1,0,9,0,22.0,0,3,5,1,8,1,2,1,0,1,5,06c5659d31f7,,,ibm,Manager
1,1.94,2,1,6,0,1.0,0,3,5,1,8,0,1,2,0,1,5,2f9d8381995f,performance,The role evolved beyond my current skill set and the training support wasn't sufficient to bridge the gap.,ibm,Laboratory Technician
1,4.39,4,3,12,3,0.0,1,3,6,1,8,3,3,3,0,1,5,a51fd96e9202,layoff,The department reduction affected my role. I appreciate the severance package and would consider returning if a suitable position opens up.,ibm,Sales Executive
0,4.37,2,0,6,0,3.0,0,3,6,1,8,1,1,3,0,0,5,dffe7006f2eb,,,ibm,Sales Executive
0,3.19,5,3,7,0,0.0,0,3,5,1,8,1,1,2,2,1,5,89c13fc0cd48,,,ibm,Research Scientist
0,3.17,5,2,3,3,5.0,0,2,5,0,8,3,3,1,2,1,5,018a6d6d0ecd,,,ibm,Manager
0,2.54,4,1,11,2,15.0,0,3,6,1,8,1,2,3,2,0,5,3f367d9c3ca9,,,ibm,Sales Executive
0,3.06,2,7,6,2,8.0,0,3,5,1,8,3,3,0,0,1,5,31f81e2d7da5,,,ibm,Healthcare Representative
0,3.21,4,0,9,0,8.0,1,3,6,1,8,0,2,0,2,1,5,39bd80cb246e,,,ibm,Sales Executive
0,3.75,5,4,4,0,7.0,0,3,5,0,8,0,1,2,2,0,5,a48698d3442f,,,ibm,Research Scientist
0,4.45,2,0,7,0,9.0,0,2,5,1,8,0,1,4,0,0,5,d350c067856b,,,ibm,Manufacturing Director
0,2.42,4,3,8,1,12.0,0,3,6,1,8,1,3,1,2,1,5,9caff14244a2,,,ibm,Manager
0,4.37,2,7,7,3,1.0,0,3,6,1,8,3,2,4,0,1,5,ede9606a1d84,,,ibm,Sales Executive
0,3.8,1,8,7,1,8.0,0,3,5,1,8,1,2,0,0,0,5,5fefa476399f,,,ibm,Manufacturing Director
1,2.5,5,7,8,3,18.0,0,3,5,1,8,0,2,0,0,1,5,d0d1ceca6430,compensation,"After 18 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",ibm,Healthcare Representative
0,3.16,4,1,8,0,20.0,0,4,5,1,8,3,2,1,2,1,5,b72595c38562,,,ibm,Research Director
0,3.82,2,1,4,3,2.0,1,4,5,1,8,3,0,5,0,0,5,9fd3d7a56973,,,ibm,Research Scientist
0,3.72,2,9,6,2,5.0,0,2,5,1,8,3,2,4,0,1,5,7a37cbfba595,,,ibm,Laboratory Technician
0,2.54,5,2,5,0,11.0,0,3,5,0,8,3,2,4,2,1,5,0ad9d46738a1,,,ibm,Manufacturing Director
0,4.45,5,0,6,3,2.0,0,3,6,1,8,1,1,2,1,1,5,96d9837c5837,,,ibm,Sales Representative
0,1.89,2,0,7,3,5.0,0,1,5,1,8,1,1,2,0,1,5,c62bd7564c5d,,,ibm,Research Scientist
0,4.39,5,1,5,3,5.0,0,3,6,1,8,0,1,3,1,1,5,d80f2c4fa8c8,,,ibm,Sales Executive
0,3.67,2,6,9,0,9.0,0,3,6,1,8,1,3,1,0,1,5,6cc6241f1e28,,,ibm,Sales Executive
0,4.32,4,2,5,0,3.0,0,2,5,1,8,3,1,2,1,1,5,5e37b7af86dc,,,ibm,Manufacturing Director
0,4.34,2,0,4,0,7.0,0,2,5,1,8,0,1,2,0,0,5,985c28c4fcfc,,,ibm,Research Scientist
0,1.78,5,4,10,0,1.0,0,3,5,1,8,3,2,3,0,1,5,4690f74669c5,,,ibm,Laboratory Technician
0,2.42,5,1,5,2,10.0,1,2,5,1,8,1,1,3,2,1,5,9927d03546ad,,,ibm,Manufacturing Director
0,4.32,4,1,6,0,7.0,0,4,2,1,8,1,2,2,1,1,5,aeb67b093aa5,,,ibm,Human Resources
0,3.22,4,1,7,0,3.0,1,3,5,1,8,0,1,2,2,1,5,cde388b6816e,,,ibm,Research Scientist
1,3.81,4,1,8,2,0.0,0,3,5,1,8,3,0,5,2,1,5,fef1826434b9,layoff,My position was eliminated as part of the restructuring. I understand the business reasons but it was still difficult after 1 years.,ibm,Laboratory Technician
1,2.56,1,0,6,2,5.0,1,3,6,1,8,3,1,4,0,0,5,b84292246ec9,compensation,The compensation structure here doesn't reward experience. I've consistently exceeded targets but my pay reviews have been minimal.,ibm,Sales Executive
0,3.19,5,3,1,0,1.0,1,3,5,1,8,1,2,3,2,1,5,cf578018944a,,,ibm,Laboratory Technician
1,3.72,4,1,5,0,2.0,0,2,5,1,8,1,1,2,0,1,5,1e98e62e4e5a,performance,I acknowledge that my recent performance wasn't meeting expectations. I was dealing with personal issues that affected my work.,ibm,Laboratory Technician
0,3.15,5,7,9,0,6.0,0,3,5,1,8,0,2,3,2,0,5,cf22740bcdec,,,ibm,Healthcare Representative
0,3.78,4,1,5,2,4.0,0,3,5,1,8,1,1,2,2,1,5,3a995553d25c,,,ibm,Research Scientist
0,3.11,4,1,10,0,6.0,0,2,6,0,8,1,1,3,2,0,5,d09887e781ff,,,ibm,Sales Executive
0,3.78,4,1,6,2,5.0,0,1,2,1,8,3,1,3,2,1,5,ecbdc7549b14,,,ibm,Human Resources
1,3.82,1,1,9,0,11.0,0,1,6,1,8,1,1,4,0,0,5,76218d3af03b,career_growth,I've been in the same role for 11 years with no clear path forward. I want to grow into a leadership position but those opportunities don't exist here.,ibm,Sales Executive
0,3.04,4,9,8,1,18.0,0,2,5,1,8,3,2,1,2,0,5,3173da66574d,,,ibm,Research Director
1,3.78,1,0,6,1,21.0,1,2,6,1,8,3,2,1,0,1,5,43b2a68a8943,career_growth,I've been in the same role for 21 years with no clear path forward. I want to grow into a leadership position but those opportunities don't exist here.,ibm,Sales Executive
0,3.16,1,7,9,3,6.0,0,4,6,1,8,3,2,3,0,1,5,5f6ed895e194,,,ibm,Sales Executive
0,3.79,4,6,5,0,8.0,0,3,5,1,8,1,1,5,2,1,5,5905f7ba009d,,,ibm,Laboratory Technician
0,4.3,2,8,7,0,4.0,0,3,5,0,8,3,0,2,0,1,5,61dc493064f0,,,ibm,Laboratory Technician
1,3.77,5,1,3,2,1.0,1,2,5,1,8,1,1,2,0,0,5,ff23d20b80ea,compensation,"After 1 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",ibm,Laboratory Technician
0,3.06,5,1,4,3,8.0,0,3,5,0,8,1,1,3,2,1,5,8006a757c49c,,,ibm,Laboratory Technician
0,3.13,4,1,10,0,10.0,0,3,6,1,8,1,1,4,2,1,5,f75c72c53bde,,,ibm,Sales Executive
0,3.16,5,3,8,2,1.0,1,1,5,1,8,1,2,3,2,0,5,890fc6ef6920,,,ibm,Research Scientist
0,3.08,2,2,7,0,7.0,0,4,5,1,8,0,1,0,0,1,5,b3f7c1ef812d,,,ibm,Manufacturing Director
0,3.65,1,0,8,2,13.0,0,3,5,0,8,3,1,3,0,1,5,54208015fc31,,,ibm,Healthcare Representative
0,3.78,5,1,10,0,2.0,0,4,5,1,8,1,1,5,2,1,5,0af76df18dcd,,,ibm,Laboratory Technician
1,1.33,4,8,10,0,4.0,0,2,6,1,8,3,2,3,0,0,5,b9563bc98ab9,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,ibm,Sales Executive
0,3.66,1,1,8,2,1.0,0,3,6,1,8,0,1,2,0,0,5,76711f5e8fc1,,,ibm,Sales Representative
0,4.31,1,4,9,0,5.0,0,3,5,1,8,0,4,1,0,0,5,797b5f914619,,,ibm,Manager
0,3.18,5,1,10,0,10.0,0,3,5,1,8,1,1,2,2,0,5,5fcd45ed5de1,,,ibm,Laboratory Technician
0,3.66,1,1,7,0,1.0,0,3,5,0,8,3,0,2,0,1,5,858358985fe7,,,ibm,Research Scientist
0,2.43,4,4,7,0,3.0,1,2,5,1,8,1,2,3,2,0,5,93b71b655341,,,ibm,Research Scientist
0,3.66,5,1,10,0,14.0,0,2,5,1,8,1,2,4,2,0,5,0fee58dd015f,,,ibm,Manufacturing Director
0,1.91,4,1,7,3,2.0,0,2,5,1,8,3,0,2,0,1,5,fa88516b9b7c,,,ibm,Laboratory Technician
1,3.76,4,1,7,1,6.0,1,3,5,1,8,3,2,2,0,1,5,47ef602b6724,work_life_balance,I need better work-life balance. The constant pressure and lack of remote work options made it difficult to manage personal responsibilities.,ibm,Research Scientist
0,4.36,4,3,6,0,7.0,0,3,5,1,8,0,3,1,1,0,5,3ab547d27654,,,ibm,Manager
0,1.87,5,0,10,0,5.0,1,2,5,1,8,1,1,5,0,0,5,db465490357c,,,ibm,Research Scientist
1,3.08,5,0,4,0,0.0,1,3,5,1,8,1,0,2,0,1,5,1ba7970bc1af,layoff,The department reduction affected my role. I appreciate the severance package and would consider returning if a suitable position opens up.,ibm,Research Scientist
0,3.77,1,8,1,3,26.0,0,3,6,0,8,1,3,1,0,0,5,b138a00bc5e5,,,ibm,Manager
0,3.04,4,2,5,1,0.0,0,3,5,1,8,3,2,5,2,1,5,12d32809fc55,,,ibm,Research Scientist
0,3.16,4,1,6,1,5.0,0,3,2,1,8,1,1,2,2,1,5,049e931b6df9,,,ibm,Human Resources
1,1.87,1,6,5,1,1.0,0,1,5,1,8,0,2,5,0,1,5,ea790d0047b0,management,My relationship with my manager deteriorated over the past year. Feedback was inconsistent and I felt my contributions weren't recognized.,ibm,Research Scientist
0,3.71,1,8,8,0,4.0,0,3,6,1,8,0,1,2,0,1,5,2b3f22c413e9,,,ibm,Sales Executive
0,3.03,2,5,5,0,0.0,0,3,6,1,8,1,2,3,0,1,5,a796cb6f2331,,,ibm,Sales Executive
0,4.47,1,2,6,0,2.0,0,3,5,0,8,1,3,1,0,0,5,7c08526e7d41,,,ibm,Manager
0,3.76,1,1,7,0,6.0,0,3,5,1,8,1,1,2,0,1,5,99ebba172edc,,,ibm,Laboratory Technician
0,4.45,2,5,4,0,4.0,0,3,5,1,8,1,3,1,0,1,5,b7445ca66f21,,,ibm,Research Director
0,3.81,1,3,7,0,7.0,1,3,6,1,8,1,1,0,0,1,5,350ae36de20f,,,ibm,Sales Executive
1,4.38,2,1,8,1,1.0,0,1,5,1,8,1,0,5,0,0,5,b089ff268677,work_life_balance,I need better work-life balance. The constant pressure and lack of remote work options made it difficult to manage personal responsibilities.,ibm,Laboratory Technician
0,3.11,4,1,6,3,10.0,0,2,6,1,8,1,1,3,2,0,5,9b8eb4733e54,,,ibm,Sales Executive
0,2.57,4,1,9,3,7.0,0,3,5,1,8,0,2,2,2,1,5,25f4347bd5e5,,,ibm,Laboratory Technician
0,3.81,4,1,11,1,10.0,0,2,5,1,8,0,1,2,2,1,5,41d31cd39531,,,ibm,Laboratory Technician
0,4.29,5,1,8,0,20.0,0,3,5,0,8,3,2,3,1,1,5,9b05febcd65f,,,ibm,Research Scientist
0,4.34,5,1,5,0,2.0,0,3,6,1,8,3,0,2,1,1,5,a5bcd0aa0265,,,ibm,Sales Representative
0,4.43,5,2,6,0,6.0,0,2,5,1,8,0,3,4,1,1,5,8743d5464d2f,,,ibm,Manufacturing Director
0,4.91,1,7,5,3,4.0,0,4,2,1,8,1,2,4,0,1,5,fca9575455e3,,,ibm,Human Resources
0,3.81,5,0,6,3,11.0,1,3,6,1,8,0,4,3,2,1,5,bb8771f09e49,,,ibm,Sales Executive
0,3.03,2,1,6,0,2.0,0,3,5,0,8,1,1,2,0,0,5,1115196d7f37,,,ibm,Laboratory Technician
0,4.34,4,4,9,1,8.0,1,3,5,1,8,3,1,3,1,0,5,3f354f55dc37,,,ibm,Research Scientist
0,2.58,1,2,4,0,7.0,1,3,5,0,8,0,2,0,0,0,5,ee3d612a5399,,,ibm,Manufacturing Director
0,2.41,5,0,6,0,14.0,0,3,5,1,8,1,1,2,2,1,5,6ab031801929,,,ibm,Research Scientist
0,2.58,2,7,6,2,5.0,0,4,6,1,8,0,2,4,0,0,5,e92be1ade63d,,,ibm,Sales Executive
0,3.78,5,0,6,3,4.0,0,3,6,1,8,3,0,3,2,1,5,23018fcd5c22,,,ibm,Sales Executive
0,4.4,2,0,7,0,11.0,1,3,5,0,8,1,1,2,0,1,5,9a074929fd04,,,ibm,Research Scientist
0,2.55,1,3,9,1,1.0,1,3,5,1,8,1,2,1,0,0,5,a17719d7e148,,,ibm,Research Director
0,3.06,5,4,10,2,13.0,1,2,6,1,8,1,1,0,2,0,5,0022cb82d3c2,,,ibm,Sales Executive
0,2.47,1,1,6,0,9.0,1,2,5,1,8,1,1,5,0,1,5,ce02981ce6e7,,,ibm,Research Scientist
0,4.34,4,7,8,1,5.0,0,1,5,1,8,0,3,0,1,0,5,84c474d26c06,,,ibm,Manufacturing Director
0,3.02,5,1,8,1,10.0,0,3,5,1,8,1,2,5,2,0,5,52ff0c67b2fd,,,ibm,Research Scientist
1,1.87,2,1,6,3,1.0,1,4,5,0,8,3,0,5,0,0,5,933c0671df98,work_life_balance,"After 1 years of intense hours, I'm burned out. The company culture prioritizes presence over productivity.",ibm,Research Scientist
0,2.41,5,1,9,0,3.0,0,3,5,1,8,0,1,2,2,0,5,6068187961c0,,,ibm,Research Scientist
0,4.43,5,3,6,0,10.0,0,3,5,1,8,1,3,1,1,1,5,446ac1f603b8,,,ibm,Research Director
0,3.76,1,1,9,1,6.0,1,2,5,1,8,1,1,4,0,1,5,57176f09e66b,,,ibm,Healthcare Representative
0,3.19,1,1,5,0,10.0,0,3,5,1,8,3,1,4,0,0,5,acfdf85f8d25,,,ibm,Healthcare Representative
0,3.03,5,5,5,1,6.0,0,3,6,1,8,3,4,3,2,0,5,7e2f41b0f8ef,,,ibm,Sales Executive
0,2.56,5,3,5,0,8.0,0,3,5,1,8,1,2,1,2,1,5,550a04ec931c,,,ibm,Research Director
0,1.79,4,2,11,1,1.0,0,4,5,1,8,1,3,1,0,1,5,94faf4d38dbc,,,ibm,Manager
0,3.82,2,1,7,3,11.0,0,2,5,1,8,1,2,2,0,1,5,517d6b558248,,,ibm,Research Scientist
0,5.0,2,5,5,0,1.0,0,2,5,1,8,3,3,2,0,1,5,1803530565c2,,,ibm,Laboratory Technician
0,2.59,4,1,2,3,5.0,0,3,5,1,8,0,1,2,2,1,5,be0cd9083a56,,,ibm,Research Scientist
0,3.74,5,1,5,0,6.0,1,3,5,1,8,0,1,4,2,1,5,a19531bc900c,,,ibm,Healthcare Representative
0,3.77,5,6,6,2,1.0,0,4,5,1,8,3,3,1,2,1,5,86c6a764244f,,,ibm,Research Director
0,3.74,5,3,7,0,7.0,0,2,5,1,8,0,1,1,2,0,5,eec6cae435f9,,,ibm,Research Director
0,4.38,4,0,8,2,1.0,0,2,5,1,8,1,1,2,1,0,5,fadabb5e9e36,,,ibm,Research Scientist
0,3.13,2,7,6,3,22.0,0,3,6,1,8,1,2,1,0,1,5,f302f449c6b9,,,ibm,Manager
0,4.93,4,0,8,0,9.0,1,3,6,1,8,0,1,0,1,1,5,af39006562ec,,,ibm,Sales Executive
0,3.85,5,1,12,0,1.0,1,3,5,1,8,3,0,2,2,0,5,06315ac3dadd,,,ibm,Research Scientist
0,4.41,4,1,3,0,1.0,0,3,5,0,8,1,0,5,1,1,5,34d852dbcfad,,,ibm,Research Scientist
1,2.51,5,1,7,2,1.0,1,3,6,1,8,3,0,5,0,1,5,4b270c29667a,career_growth,"Despite strong performance reviews, there's been no discussion about advancement. I need a role where I can develop new skills and take on more responsibility.",ibm,Sales Representative
0,3.65,5,1,4,1,8.0,1,2,5,0,8,3,1,2,2,1,5,7847d9ff97e6,,,ibm,Research Scientist
1,1.18,2,2,10,1,24.0,1,3,6,1,8,3,2,1,0,0,5,d8e4d8bf605d,compensation,"After 24 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",ibm,Manager
0,3.69,2,1,11,0,33.0,1,3,5,1,8,0,3,1,0,1,5,e0e854a496e5,,,ibm,Healthcare Representative
1,1.85,4,1,6,1,2.0,0,1,5,0,8,3,0,2,0,0,5,c84f203220ef,compensation,"After 2 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",ibm,Laboratory Technician
0,3.84,2,2,7,2,11.0,0,3,6,1,8,1,3,1,0,0,5,839c8655e67f,,,ibm,Manager
0,3.77,1,0,12,3,3.0,1,3,6,1,8,3,1,3,0,0,5,8d704010bbce,,,ibm,Sales Executive
0,4.33,2,4,2,0,29.0,1,2,6,0,8,0,3,1,0,1,5,2cb52fe0aea9,,,ibm,Manager
0,4.44,5,6,6,0,9.0,0,2,5,1,8,3,4,0,1,1,5,cc3e1c671ecf,,,ibm,Manufacturing Director
0,3.69,2,4,8,2,11.0,0,4,5,1,8,0,1,3,0,0,5,18d0b672587d,,,ibm,Laboratory Technician
0,4.41,4,0,8,2,4.0,1,2,5,1,8,3,1,5,1,1,5,635d91e54249,,,ibm,Laboratory Technician
0,4.48,1,1,0,0,25.0,0,2,5,1,8,0,2,1,0,1,5,14c2db539df2,,,ibm,Manager
0,3.14,2,4,6,0,10.0,0,4,2,1,8,1,1,3,0,1,5,0d58ddf4b7a5,,,ibm,Human Resources
0,3.66,4,0,7,0,3.0,1,3,5,1,8,1,1,2,2,1,5,9e47220a0630,,,ibm,Research Scientist
0,3.67,2,6,6,0,1.0,1,3,5,1,8,1,2,5,0,0,5,05cd6871f56c,,,ibm,Research Scientist
0,3.76,5,3,7,0,21.0,0,4,6,1,8,3,2,0,2,0,5,1d1d4115be7a,,,ibm,Sales Executive
0,3.69,2,9,8,1,16.0,1,3,5,1,8,3,2,3,0,0,5,9b99f0b60cfd,,,ibm,Manufacturing Director
1,2.57,5,1,3,2,10.0,0,3,5,1,8,1,2,4,0,0,5,00924648b64c,career_growth,"Despite strong performance reviews, there's been no discussion about advancement. I need a role where I can develop new skills and take on more responsibility.",ibm,Healthcare Representative
0,3.69,5,1,7,3,2.0,1,3,5,1,8,1,1,2,2,1,5,c4268aee3431,,,ibm,Laboratory Technician
0,2.42,4,0,7,0,7.0,0,2,5,1,8,3,3,2,2,0,5,72cdadd279e4,,,ibm,Laboratory Technician
0,3.67,4,7,3,2,8.0,1,3,5,1,8,3,1,3,2,0,5,7f2be514f373,,,ibm,Manufacturing Director
1,3.06,4,3,4,2,7.0,1,3,5,1,8,0,1,2,0,0,5,f3cbd33ad849,compensation,"After 7 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",ibm,Laboratory Technician
0,4.35,1,2,4,0,3.0,0,2,5,1,8,3,1,5,0,1,5,bd01e012af1c,,,ibm,Research Scientist
0,4.38,2,1,4,0,2.0,0,2,5,1,8,3,0,5,0,0,5,e70707e237d7,,,ibm,Research Scientist
0,4.39,5,1,3,2,10.0,0,4,6,1,8,1,1,4,1,1,5,0d605d76920c,,,ibm,Sales Executive
0,3.16,2,3,12,0,0.0,0,3,5,0,8,3,2,1,0,0,5,ec44d78a335d,,,ibm,Manager
0,3.08,2,6,4,1,19.0,1,3,5,1,8,0,2,1,0,0,5,5cf3e98d1335,,,ibm,Manager
0,2.6,4,1,9,0,2.0,0,3,5,1,8,0,4,5,2,1,5,582f827bd408,,,ibm,Research Scientist
1,4.45,4,1,6,2,10.0,0,3,5,1,8,1,1,3,1,1,5,3f8e14bc371b,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,ibm,Laboratory Technician
1,3.83,1,0,8,0,5.0,0,3,5,1,8,3,2,2,0,1,5,f8c219285e7f,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,ibm,Research Scientist
0,1.87,5,0,3,1,9.0,0,3,5,1,8,1,1,3,0,0,5,f528c8736a35,,,ibm,Laboratory Technician
0,4.31,4,3,6,0,7.0,0,3,5,1,8,1,2,4,1,0,5,91e19d33076a,,,ibm,Healthcare Representative
0,4.4,1,6,9,0,7.0,0,4,2,1,8,3,3,2,0,0,5,0713adfb2746,,,ibm,Human Resources
0,2.58,5,0,6,1,9.0,0,3,5,1,8,1,1,4,2,0,5,166ae3b385b2,,,ibm,Laboratory Technician
0,4.44,1,4,7,0,3.0,1,3,5,1,8,1,3,1,0,0,5,ba56d608506a,,,ibm,Research Director
1,3.74,2,2,9,0,5.0,1,3,6,1,8,3,2,0,0,1,5,b6e908ea21a0,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,ibm,Sales Executive
1,3.18,2,9,8,2,8.0,1,2,6,1,8,3,3,0,0,1,5,434411d1dfc2,layoff,My position was eliminated as part of the restructuring. I understand the business reasons but it was still difficult after 8 years.,ibm,Sales Executive
0,3.02,1,1,1,0,9.0,1,3,5,0,8,1,1,0,0,0,5,169c527d3198,,,ibm,Manager
