Termd,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,Absences,DaysLateLast30,Department,PerformanceScore,RecruitmentSource,source_dataset
0,3.75,1.25,1,2,0,Sales,Fully Meets,Unknown,ibm
0,4.375,1.25,4,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,5.0,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,1,28,0,Research & Development,Exceeds,Unknown,ibm
0,2.5,3.75,4,16,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,3.75,1,2,0,Research & Development,Fully Meets,Unknown,ibm
1,3.75,3.75,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,3,14,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,5.0,0,14,0,Research & Development,Fully Meets,Unknown,ibm
1,3.125,5.0,0,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,8,24,0,Sales,Exceeds,Unknown,ibm
0,3.125,3.75,2,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,3.75,1,4,0,Human Resources,Fully Meets,Unknown,ibm
1,1.875,1.25,6,12,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,8,16,0,Sales,Fully Meets,Unknown,ibm
0,3.125,2.5,5,2,0,Sales,Fully Meets,Unknown,ibm
0,4.375,1.25,2,22,0,Research & Development,Exceeds,Unknown,ibm
0,3.75,1.25,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,2.5,5,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,3,8,0,Sales,Fully Meets,Unknown,ibm
1,4.375,2.5,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,3.75,1,2,0,Sales,Fully Meets,Unknown,ibm
0,2.5,3.75,1,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,1,28,0,Research & Development,Exceeds,Unknown,ibm
0,4.375,5.0,1,12,0,Sales,Fully Meets,Unknown,ibm
0,4.375,5.0,2,0,0,Research & Development,Fully Meets,Unknown,ibm
0,5.0,1.25,7,10,0,Human Resources,Fully Meets,Unknown,ibm
0,3.75,5.0,0,14,0,Sales,Fully Meets,Unknown,ibm
0,3.125,2.5,1,18,0,Research & Development,Exceeds,Unknown,ibm
0,4.375,3.75,4,6,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,1.25,2,20,0,Research & Development,Exceeds,Unknown,ibm
0,2.5,5.0,0,4,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,2.5,7,2,0,Sales,Fully Meets,Unknown,ibm
0,3.75,5.0,0,6,0,Sales,Fully Meets,Unknown,ibm
0,4.375,2.5,0,20,0,Research & Development,Exceeds,Unknown,ibm
0,2.5,1.25,3,12,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,5.0,4,0,0,Sales,Fully Meets,Unknown,ibm
0,2.5,1.25,1,6,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,7,12,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,5.0,1,4,0,Research & Development,Fully Meets,Unknown,ibm
1,1.875,2.5,1,28,0,Research & Development,Exceeds,Unknown,ibm
0,2.5,5.0,1,8,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,3,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,1.25,1,16,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,5.0,5,12,0,Sales,Fully Meets,Unknown,ibm
0,2.5,5.0,3,6,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,3.75,2,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,2.5,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,5.0,2.5,5,0,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,3.75,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,6,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,3,6,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,0,12,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,2.5,7,0,0,Sales,Fully Meets,Unknown,ibm
0,5.0,3.75,0,6,0,Sales,Fully Meets,Unknown,ibm
0,3.75,5.0,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,1,22,0,Research & Development,Exceeds,Unknown,ibm
1,2.5,5.0,1,6,0,Sales,Fully Meets,Unknown,ibm
0,3.75,5.0,1,18,0,Research & Development,Exceeds,Unknown,ibm
1,1.25,2.5,2,10,0,Sales,Fully Meets,Unknown,ibm
0,3.75,2.5,1,8,0,Research & Development,Fully Meets,Unknown,ibm
1,1.875,3.75,1,18,0,Research & Development,Exceeds,Unknown,ibm
0,3.75,2.5,2,6,0,Sales,Fully Meets,Unknown,ibm
0,3.75,1.25,0,2,0,Sales,Fully Meets,Unknown,ibm
0,4.375,2.5,4,26,0,Sales,Exceeds,Unknown,ibm
0,4.375,5.0,6,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,2.5,4,4,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,0,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,1,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,2.5,4,0,0,Human Resources,Fully Meets,Unknown,ibm
0,3.75,3.75,0,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,2.5,6,10,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,3,6,0,Sales,Fully Meets,Unknown,ibm
0,3.75,2.5,9,0,0,Research & Development,Fully Meets,Unknown,ibm
1,2.5,5.0,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,3.75,0,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,7,14,0,Research & Development,Fully Meets,Unknown,ibm
1,3.125,3.75,3,4,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,2,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,2.5,1,14,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,1,8,0,Sales,Fully Meets,Unknown,ibm
0,3.125,2.5,3,22,0,Research & Development,Exceeds,Unknown,ibm
0,3.125,2.5,6,4,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,3.75,1,2,0,Research & Development,Fully Meets,Unknown,ibm
1,4.375,3.75,1,14,0,Research & Development,Fully Meets,Unknown,ibm
1,3.75,1.25,0,4,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,5.0,0,2,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,3,2,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,6,2,0,Human Resources,Fully Meets,Unknown,ibm
0,2.5,5.0,0,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,4,0,0,Research & Development,Fully Meets,Unknown,ibm
1,3.75,2.5,2,2,0,Sales,Fully Meets,Unknown,ibm
1,3.125,2.5,9,16,0,Sales,Fully Meets,Unknown,ibm
0,3.125,1.25,1,24,0,Research & Development,Exceeds,Unknown,ibm
0,2.5,3.75,0,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,1,16,0,Sales,Fully Meets,Unknown,ibm
0,2.5,2.5,1,4,0,Sales,Fully Meets,Unknown,ibm
1,4.375,2.5,1,0,0,Sales,Fully Meets,Unknown,ibm
1,2.5,1.25,4,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,0,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,3.75,4,6,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,2.5,6,6,0,Human Resources,Fully Meets,Unknown,ibm
0,3.75,3.75,9,10,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,0,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,0,12,0,Sales,Fully Meets,Unknown,ibm
0,3.75,3.75,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,2.5,1,0,0,Human Resources,Fully Meets,Unknown,ibm
0,3.125,1.25,3,8,0,Sales,Fully Meets,Unknown,ibm
0,3.75,1.25,1,2,0,Sales,Fully Meets,Unknown,ibm
0,4.375,5.0,3,0,0,Research & Development,Fully Meets,Unknown,ibm
1,3.125,1.25,7,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,2.5,3,22,0,Research & Development,Exceeds,Unknown,ibm
0,3.125,1.25,2,10,0,Sales,Fully Meets,Unknown,ibm
0,4.375,5.0,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,8,6,0,Sales,Fully Meets,Unknown,ibm
0,3.75,2.5,3,10,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,1,8,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,0,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,5.0,3,18,0,Sales,Exceeds,Unknown,ibm
1,3.125,3.75,6,12,0,Sales,Fully Meets,Unknown,ibm
0,4.375,2.5,4,2,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,3.75,1,18,0,Research & Development,Exceeds,Unknown,ibm
0,3.75,3.75,5,18,0,Research & Development,Exceeds,Unknown,ibm
0,3.125,3.75,4,4,0,Research & Development,Fully Meets,Unknown,ibm
1,3.125,5.0,7,6,0,Sales,Fully Meets,Unknown,ibm
1,4.375,3.75,0,14,0,Sales,Fully Meets,Unknown,ibm
0,5.0,3.75,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,1.25,1,0,0,Sales,Fully Meets,Unknown,ibm
1,4.375,3.75,1,8,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,5.0,3,2,0,Sales,Fully Meets,Unknown,ibm
0,3.125,2.5,2,0,0,Sales,Fully Meets,Unknown,ibm
0,4.375,5.0,3,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,7,8,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,5.0,6,4,0,Sales,Fully Meets,Unknown,ibm
0,3.75,2.5,0,4,0,Sales,Fully Meets,Unknown,ibm
0,3.75,3.75,3,20,0,Research & Development,Exceeds,Unknown,ibm
0,3.125,3.75,2,0,0,Sales,Fully Meets,Unknown,ibm
0,5.0,3.75,2,0,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,3.75,1,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,1,0,0,Sales,Fully Meets,Unknown,ibm
1,4.375,3.75,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,5.0,0,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,0,6,0,Human Resources,Fully Meets,Unknown,ibm
0,3.75,1.25,9,4,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,3.75,4,14,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,2,0,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,5.0,4,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,0,2,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,1.25,1,4,0,Human Resources,Fully Meets,Unknown,ibm
1,1.875,1.25,3,18,0,Research & Development,Exceeds,Unknown,ibm
1,3.75,5.0,0,2,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,6,16,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,3,20,0,Research & Development,Exceeds,Unknown,ibm
0,3.75,5.0,2,4,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,2.5,3,10,0,Sales,Fully Meets,Unknown,ibm
1,1.875,3.75,1,2,0,Sales,Fully Meets,Unknown,ibm
0,4.375,1.25,7,6,0,Sales,Fully Meets,Unknown,ibm
0,2.5,2.5,3,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,5,6,0,Research & Development,Fully Meets,Unknown,ibm
1,1.875,2.5,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,1.25,0,6,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,5.0,1,10,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,1.25,4,4,0,Sales,Fully Meets,Unknown,ibm
0,2.5,5.0,7,2,0,Research & Development,Fully Meets,Unknown,ibm
1,1.875,1.25,3,2,0,Sales,Fully Meets,Unknown,ibm
0,4.375,3.75,0,6,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,1.25,2,22,0,Research & Development,Exceeds,Unknown,ibm
0,2.5,3.75,3,16,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,1,2,0,Sales,Fully Meets,Unknown,ibm
0,4.375,5.0,4,2,0,Sales,Fully Meets,Unknown,ibm
0,3.75,2.5,5,12,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,2,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,3,0,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,5.0,1,14,0,Sales,Fully Meets,Unknown,ibm
1,2.5,5.0,4,0,0,Sales,Fully Meets,Unknown,ibm
1,1.875,1.25,2,24,0,Research & Development,Exceeds,Unknown,ibm
1,4.375,2.5,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,1.25,2,14,0,Research & Development,Fully Meets,Unknown,ibm
0,5.0,2.5,9,14,0,Human Resources,Fully Meets,Unknown,ibm
1,3.125,5.0,6,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,5.0,4,14,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,4,0,0,Sales,Fully Meets,Unknown,ibm
1,2.5,3.75,1,8,0,Human Resources,Fully Meets,Unknown,ibm
0,3.75,2.5,2,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,0,14,0,Sales,Fully Meets,Unknown,ibm
0,3.125,3.75,3,6,0,Research & Development,Fully Meets,Unknown,ibm
0,5.0,2.5,4,2,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,3.75,2,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,2,6,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,2.5,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,0,6,0,Sales,Fully Meets,Unknown,ibm
0,3.125,1.25,3,14,0,Sales,Fully Meets,Unknown,ibm
0,4.375,3.75,8,8,0,Sales,Fully Meets,Unknown,ibm
0,2.5,5.0,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,3.75,7,2,0,Sales,Fully Meets,Unknown,ibm
0,3.75,3.75,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,0,26,0,Research & Development,Exceeds,Unknown,ibm
0,3.75,2.5,3,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,1.25,7,6,0,Research & Development,Fully Meets,Unknown,ibm
1,2.5,3.75,3,8,0,Sales,Fully Meets,Unknown,ibm
1,2.5,2.5,5,0,0,Sales,Fully Meets,Unknown,ibm
1,1.875,2.5,0,24,0,Sales,Exceeds,Unknown,ibm
0,4.375,3.75,1,4,0,Sales,Fully Meets,Unknown,ibm
1,3.125,1.25,2,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,2.5,1,4,0,Sales,Fully Meets,Unknown,ibm
0,3.125,3.75,5,14,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,3.75,1,6,0,Sales,Fully Meets,Unknown,ibm
0,3.75,3.75,0,20,0,Human Resources,Exceeds,Unknown,ibm
0,4.375,3.75,0,10,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,2.5,8,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,3,12,0,Sales,Fully Meets,Unknown,ibm
1,3.125,1.25,7,0,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,3.75,1,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,0,6,0,Sales,Fully Meets,Unknown,ibm
0,3.125,1.25,4,28,0,Research & Development,Exceeds,Unknown,ibm
0,4.375,2.5,0,4,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,2.5,1,6,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,2,12,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,2,28,0,Research & Development,Exceeds,Unknown,ibm
0,3.125,5.0,3,18,0,Research & Development,Exceeds,Unknown,ibm
1,1.875,1.25,6,4,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,3,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,2.5,4,14,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,2.5,8,2,0,Sales,Fully Meets,Unknown,ibm
0,3.75,2.5,1,16,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,3.75,0,6,0,Research & Development,Fully Meets,Unknown,ibm
1,4.375,1.25,3,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,1,6,0,Sales,Fully Meets,Unknown,ibm
1,4.375,3.75,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,5.0,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,3.75,0,28,0,Sales,Exceeds,Unknown,ibm
0,3.125,2.5,4,6,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,5.0,1,12,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,1.25,3,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,2.5,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,4,18,0,Research & Development,Exceeds,Unknown,ibm
0,4.375,5.0,2,6,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,1.25,0,2,0,Sales,Fully Meets,Unknown,ibm
0,3.125,3.75,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,1,20,0,Human Resources,Exceeds,Unknown,ibm
0,3.125,1.25,0,6,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,3,14,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,2.5,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,3.75,0,24,0,Sales,Exceeds,Unknown,ibm
0,3.75,2.5,3,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,3,20,0,Sales,Exceeds,Unknown,ibm
0,3.75,3.75,8,6,0,Sales,Fully Meets,Unknown,ibm
0,4.375,3.75,6,14,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,1.25,2,4,0,Sales,Fully Meets,Unknown,ibm
1,2.5,1.25,1,0,0,Sales,Fully Meets,Unknown,ibm
0,3.75,3.75,3,0,0,Human Resources,Fully Meets,Unknown,ibm
0,3.75,1.25,1,16,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,2.5,3,2,0,Sales,Fully Meets,Unknown,ibm
1,2.5,1.25,1,2,0,Research & Development,Fully Meets,Unknown,ibm
1,3.125,5.0,0,10,0,Research & Development,Fully Meets,Unknown,ibm
1,3.75,2.5,4,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,4,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,8,2,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,5.0,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,5.0,1,20,0,Sales,Exceeds,Unknown,ibm
0,3.125,5.0,9,12,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,5.0,1,20,0,Research & Development,Exceeds,Unknown,ibm
0,3.75,2.5,0,0,0,Sales,Fully Meets,Unknown,ibm
0,3.125,2.5,2,2,0,Sales,Fully Meets,Unknown,ibm
0,3.125,3.75,6,4,0,Sales,Fully Meets,Unknown,ibm
0,3.125,1.25,1,14,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,3.75,3,10,0,Research & Development,Fully Meets,Unknown,ibm
0,5.0,3.75,2,0,0,Sales,Fully Meets,Unknown,ibm
0,2.5,5.0,1,16,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,4,10,0,Sales,Fully Meets,Unknown,ibm
0,5.0,3.75,2,10,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,1.25,3,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,8,22,0,Research & Development,Exceeds,Unknown,ibm
0,3.75,3.75,1,12,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,1,6,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,1.25,1,8,0,Sales,Fully Meets,Unknown,ibm
0,5.0,2.5,5,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,5.0,1,14,0,Research & Development,Fully Meets,Unknown,ibm
0,5.0,1.25,1,8,0,Sales,Fully Meets,Unknown,ibm
1,3.75,2.5,1,12,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,3.75,1,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,3.75,2,8,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,3,12,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,5.0,0,6,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,2.5,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,1.25,1,6,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,1.25,1,8,0,Sales,Fully Meets,Unknown,ibm
0,4.375,1.25,7,4,0,Sales,Fully Meets,Unknown,ibm
0,3.75,3.75,9,2,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,1,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,1.25,2,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,1.25,0,20,0,Research & Development,Exceeds,Unknown,ibm
0,3.75,5.0,1,14,0,Research & Development,Fully Meets,Unknown,ibm
1,3.125,5.0,1,2,0,Sales,Fully Meets,Unknown,ibm
0,4.375,3.75,3,0,0,Human Resources,Fully Meets,Unknown,ibm
0,3.125,3.75,0,8,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,3.75,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,3,12,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,3.75,0,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,1,16,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,3,16,0,Research & Development,Fully Meets,Unknown,ibm
1,3.75,1.25,9,12,0,Sales,Fully Meets,Unknown,ibm
0,3.125,2.5,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,6,8,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,5.0,4,0,0,Human Resources,Fully Meets,Unknown,ibm
0,3.125,5.0,2,28,0,Research & Development,Exceeds,Unknown,ibm
1,1.25,5.0,6,6,0,Sales,Fully Meets,Unknown,ibm
0,2.5,5.0,1,4,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,7,12,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,2,4,0,Research & Development,Fully Meets,Unknown,ibm
1,2.5,1.25,3,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,3.75,9,0,0,Sales,Fully Meets,Unknown,ibm
0,3.125,1.25,4,2,0,Research & Development,Fully Meets,Unknown,ibm
0,5.0,3.75,1,12,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,2.5,4,20,0,Research & Development,Exceeds,Unknown,ibm
0,2.5,2.5,3,10,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,1.25,5,8,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,1,16,0,Sales,Fully Meets,Unknown,ibm
0,4.375,2.5,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,2.5,2,0,0,Research & Development,Fully Meets,Unknown,ibm
0,3.125,3.75,2,16,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,3.75,0,8,0,Research & Development,Fully Meets,Unknown,ibm
0,5.0,1.25,6,18,0,Research & Development,Exceeds,Unknown,ibm
0,3.125,3.75,3,28,0,Research & Development,Exceeds,Unknown,ibm
0,3.125,3.75,1,26,0,Research & Development,Exceeds,Unknown,ibm
1,4.375,5.0,3,26,0,Sales,Exceeds,Unknown,ibm
0,4.375,5.0,7,8,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,2.5,1,4,0,Sales,Fully Meets,Unknown,ibm
0,4.375,5.0,1,6,0,Sales,Fully Meets,Unknown,ibm
0,4.375,2.5,0,4,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,5.0,1,0,0,Sales,Fully Meets,Unknown,ibm
0,4.375,1.25,4,10,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,2.5,1,22,0,Research & Development,Exceeds,Unknown,ibm
0,3.75,2.5,6,6,0,Sales,Fully Meets,Unknown,ibm
0,3.75,3.75,4,6,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,3,10,0,Sales,Fully Meets,Unknown,ibm
0,4.375,1.25,1,0,0,Sales,Fully Meets,Unknown,ibm
0,3.75,5.0,1,28,0,Sales,Exceeds,Unknown,ibm
0,2.5,3.75,6,6,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,4,14,0,Human Resources,Fully Meets,Unknown,ibm
1,3.75,3.75,1,0,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,7,16,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,3,8,0,Research & Development,Fully Meets,Unknown,ibm
1,4.375,3.75,2,0,0,Sales,Fully Meets,Unknown,ibm
1,4.375,2.5,1,2,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,1,18,0,Research & Development,Exceeds,Unknown,ibm
0,1.875,2.5,5,2,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,5.0,1,6,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,5.0,3,18,0,Research & Development,Exceeds,Unknown,ibm
0,3.75,2.5,1,14,0,Research & Development,Fully Meets,Unknown,ibm
0,2.5,5.0,1,6,0,Sales,Fully Meets,Unknown,ibm
0,2.5,5.0,1,2,0,Research & Development,Fully Meets,Unknown,ibm
1,3.75,5.0,1,20,0,Sales,Exceeds,Unknown,ibm
0,4.375,5.0,1,16,0,Research & Development,Fully Meets,Unknown,ibm
0,1.875,5.0,0,6,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,5.0,1,12,0,Sales,Fully Meets,Unknown,ibm
0,4.375,3.75,1,10,0,Research & Development,Fully Meets,Unknown,ibm
0,4.375,3.75,1,2,0,Sales,Fully Meets,Unknown,ibm
0,4.375,3.75,9,12,0,Research & Development,Fully Meets,Unknown,ibm
0,3.75,5.0,3,8,0,Sales,Fully Meets,Unknown,ibm
0,3.125,3.75,3,24,0,Research & Development,Exceeds,Unknown,ibm
1,3.125,3.75,1,0,0,Human Resources,Fully Meets,Unknown,ibm
